stop_id,stop_name,stop_lat,stop_lon
3324,Guadalajara 245 ,-30.029421,-51.143628
3331,Guadalajara Df 29 ,-30.027111,-51.143541
3332,Guadalajara 007 ,-30.026709,-51.14358
2271,Guilherme Alves Df 39 ,-30.047441,-51.184676
2062,Guilherme Alves 300 Mlp Servico De Reparacao Automotiva,-30.049712,-51.185316
2060,Guilherme Alves Df 469 ,-30.051415,-51.186098
2019,Guilherme Alves Al 1228 ,-30.058578,-51.190104
1038,Frederico Etzberger Df 530 ,-30.089193,-51.216423
5498,Taveira Junior 321 ,-30.087781,-51.211128
1248,Taveira Junior 294 ,-30.087474,-51.211241
6012,Taveira Junior 101 ,-30.086077,-51.212281
1244,Fortaleza Df 85 ,-30.085224,-51.212913
6013,Taveira Junior 92 ,-30.085785,-51.212382
244,Juca Batista Df 7440 ,-30.179688,-51.175884
2597,Joao De Oliveira Remiao 1340 Cemitério Jd. Da Paz,-30.088125,-51.131983
2155,Sao Manoel 368 ,-30.037134,-51.204837
1985,Sao Manoel 2411 Fruteira,-30.053957,-51.197452
1982,Sao Manoel 2340 ,-30.053521,-51.197895
1861,Sao Manoel 1803 Salao De Beleza Te,-30.049323,-51.201195
2140,Sao Manoel 1744 Ponto 1 Veiculos,-30.048714,-51.201524
6403,Sao Manoel 1641 ,-30.048115,-51.202041
2139,Sao Manoel 1632 ,-30.048022,-51.20201
2142,Sao Manoel 1220a ,-30.044238,-51.203928
2814,Capitao Pedro Werlang 775 ,-30.061636,-51.153057
2819,Capitao Pedro Werlang 628 ,-30.060344,-51.153536
2818,Capitao Pedro Werlang Df 580 Praca,-30.059986,-51.153923
2808,Dr Felix Contreiras Rodrigues  ,-30.059299,-51.155041
2804,Capitao Pedro Werlang Df 179 Praça,-30.058189,-51.157346
6174,Capitao Pedro Werlang 159 ,-30.058243,-51.157408
1712,Gen Gomes Carneiro Df 1030 ,-30.073238,-51.210431
1714,Gen Gomes Carneiro 916 ,-30.072158,-51.210489
1716,Gen Gomes Carneiro Df 771 ,-30.07077,-51.211196
1713,Gen Gomes Carneiro 927 ,-30.07237,-51.210467
1723,Gen Gomes Carneiro Al 316 Escola Maria Imaculada,-30.06708,-51.210559
4950,Bernardino Silveira De Amorim 3830 ,-30.005766,-51.092611
4939,Bernardino Silveira De Amorim 3680 ,-30.005962,-51.094401
4949,Bernardino Silveira De Amorim 3875 ,-30.005795,-51.092222
4938,Bernardino Silveira De Amorim 3695 ,-30.00604,-51.094446
4936,Bernardino Silveira De Amorim 3560 ,-30.005904,-51.096112
4934,Bernardino Silveira De Amorim Df 3440 ,-30.005691,-51.097277
4927,Bernardino Silveira De Amorim 2890 ,-30.002895,-51.100719
4923,Bernardino Silveira De Amorim 3272/3256 ,-30.004713,-51.098731
4928,Bernardino Silveira De Amorim 2825 ,-30.002892,-51.10084
4831,Bernardino Silveira De Amorim Df 2050 ,-30.000142,-51.105872
6144,Bernardino Silveira De Amorim Df 1990 ,-29.998308,-51.106874
4870,Bernardino Silveira De Amorim 2020 ,-29.998446,-51.106751
4874,Bernardino Silveira De Amorim 2071 ,-29.996466,-51.107062
4873,Bernardino Silveira De Amorim 1844 ,-29.996364,-51.10698
4880,Bernardino Silveira De Amorim Df 1626 ,-29.994498,-51.10708
4881,Bernardino Silveira De Amorim 1626 ,-29.994313,-51.107016
4877,Bernardino Silveira De Amorim Df 1370 ,-29.992618,-51.108387
4878,Bernardino Silveira De Amorim 1440 ,-29.992638,-51.108276
4861,Bernardino Silveira De Amorim 911 ,-29.988095,-51.110095
5291,Bernardino Silveira De Amorim 786 ,-29.987925,-51.11007
4868,Bernardino Silveira De Amorim 453 ,-29.984463,-51.111832
4864,Bernardino Silveira De Amorim Df 334 ,-29.983877,-51.112061
5017,Bernardino Silveira De Amorim 191 ,-29.981827,-51.113578
3141,Sape Df 1081 ,-30.017237,-51.152806
3126,Sape 806 ,-30.017509,-51.155613
3122,Sape Df 545 ,-30.017763,-51.158328
3093,Sape 424 ,-30.017858,-51.159335
3089,Sape  Campo De Futebol,-30.018064,-51.161605
3080,Dr Gastao Santos 95 ,-30.018087,-51.163304
3079,Sape Al 50 ,-30.017851,-51.163761
5035,Dom Diogo De Souza Df 200 ,-30.012449,-51.154897
1404,Joracy Camargo Df 218 ,-30.075456,-51.217218
6402,Joracy Camargo 313 ,-30.075408,-51.218232
1678,Joracy Camargo 23 ,-30.075556,-51.215114
2087,Santana 536 Ed Campos Da Redencao,-30.043008,-51.211361
6401,Voluntarios Da Patria 2298 ,-30.01304,-51.211446
1684,Cinco De Novembro 120 Ee Brigadeiro Silva Paes,-30.075352,-51.213462
6063,Octavio De Souza 1237 ,-30.086788,-51.22395
1032,Octavio De Souza 995 ,-30.085368,-51.221805
1041,Octavio De Souza 805 ,-30.084242,-51.220162
5939,Palmira Gobbi 1035 ,-29.978773,-51.188931
3728,Palmira Gobbi 945 ,-29.979919,-51.189296
3725,Palmira Gobbi  Pe Maximiliano Kolbe,-29.982272,-51.190055
3724,Palmira Gobbi  Pe. Maximiliano Kolbe,-29.982188,-51.190114
5662,Palmira Gobbi 990 ,-29.978641,-51.18898
3701,Palmira Gobbi  ,-29.984019,-51.190621
3702,Palmira Gobbi  Esq. R. Dr. Paulo Hecker,-29.983923,-51.190677
3700,Palmira Gobbi Df 130 ,-29.986369,-51.191382
3212,Ernestina Amaro Torelly 365 ,-30.045933,-51.149662
3213,Ernestina Amaro Torelly 358 ,-30.045847,-51.149581
2453,Alpes  Esq. Renascença,-30.097001,-51.183114
5646,Alpes Sn ,-30.094215,-51.192837
3699,Palmira Gobbi 130 ,-29.986694,-51.191573
5643,Alpes 1265 ,-30.093733,-51.192569
1276,Alpes 293 ,-30.086313,-51.197089
1277,Alpes 411 ,-30.087138,-51.196394
1280,Alpes 193 ,-30.085443,-51.198027
5524,Alpes Al 57 ,-30.084713,-51199
6216,Afonso Lourenco Mariante Df 6656 ,-30.099383,-51.127027
2572,Afonso Lourenco Mariante 6654 ,-30.099482,-51.127301
2570,Afonso Lourenco Mariante Df 6500 ,-30.10055,-51.129429
2571,Afonso Lourenco Mariante 6500 ,-30.100464,-51.129391
6215,Afonso Lourenco Mariante 6266 ,-30.102235,-51.131701
6214,Afonso Lourenco Mariante Df 6266 ,-30.102474,-51.131817
2569,Afonso Lourenco Mariante 5855 ,-30.104467,-51.133122
2568,Afonso Lourenco Mariante Df 5855 ,-30.104456,-51.133224
2566,Afonso Lourenco Mariante 5743 ,-30.10537,-51.134407
2567,Afonso Lourenco Mariante Df 5743 ,-30.105311,-51.13446
6212,Afonso Lourenco Mariante Df 5600 ,-30.105356,-51.135525
6213,Afonso Lourenco Mariante 5572 ,-30.10529,-51.135491
6210,Afonso Lourenco Mariante Df 5510 ,-30.104472,-51.137342
6211,Afonso Lourenco Mariante 5530 ,-30.104558,-51.137065
5137,Afonso Lourenco Mariante 4728 ,-30.102447,-51.140034
5135,Afonso Lourenco Mariante 4901 ,-30.102413,-51.140078
2519,Afonso Lourenco Mariante Df 4060 ,-30.102627,-51.146976
2523,Afonso Lourenco Mariante Df 4401 Dmlu,-30.102228,-51.144647
5460,Afonso Lourenco Mariante 3950 ,-30.102838,-51.148075
2498,Afonso Lourenco Mariante Df 3706 C/Baia,-30.104839,-51.150938
2496,Afonso Lourenco Mariante 3555 ,-30.106078,-51.151774
2499,Afonso Lourenco Mariante 3706 ,-30.104765,-51.150969
2497,Afonso Lourenco Mariante 3381 ,-30.106284,-51.15196
2492,Afonso Lourenco Mariante 2800 ,-30.11005,-51.154887
2486,Afonso Lourenco Mariante 2347 ,-30.111227,-51.156074
2485,Afonso Lourenco Mariante 2274 ,-30.111344,-51.156346
2483,Afonso Lourenco Mariante Al 2001 ,-30.11222,-51.158816
2484,Afonso Lourenco Mariante 2020 ,-30.112198,-51.15869
2482,Afonso Lourenco Mariante 1886 ,-30.111407,-51.160279
5163,Afonso Lourenco Mariante 1400 ,-30.11338,-51.165104
2441,Afonso Lourenco Mariante 926 ,-30.114316,-51.168314
5694,Afonso Lourenco Mariante 921 ,-30.114402,-51.168326
2415,Afonso Lourenco Mariante 781 ,-30.115999,-51.170304
2416,Afonso Lourenco Mariante 700/762 ,-30.115919,-51.170274
2413,Afonso Lourenco Mariante 489 ,-30.116304,-51.172628
2414,Afonso Lourenco Mariante 486 ,-30.116251,-51.172439
1694,Cinco De Novembro Df 420 ,-30.073803,-51.210763
1693,Cinco De Novembro 280 ,-30.074628,-51.211987
1691,Cinco De Novembro 249 ,-30.074862,-51.212173
1685,Cinco De Novembro 127 ,-30.07535,-51.213122
1683,Cinco De Novembro 53 ,-30.075552,-51.214051
1682,Antonio Divan 82 ,-30.076425,-51.213601
946,Angelo Barboza 144 ,-30.102038,-51.226144
5023,Bernardino Silveira De Amorim Df 235 ,-29.982678,-51.112735
5022,Bernardino Silveira De Amorim 225 ,-29.982527,-51.112946
3568,Cairu Df 413 ,-30.003627,-51.202877
3566,Cairu 592 ,-30.004127,-51.201257
1967,Silvado 555 Escola,-30.069771,-51.185087
2692,Silvado 37 ,-30.065237,-51.182487
744,Alvaro Guterres Df 451 ,-30.113921,-51.24221
748,Alvaro Guterres 83 ,-30.11048,-51.243952
4378,Passo Da Taquara 950 ,-30.191761,-51.089259
5730,Passo Da Taquara Df 480 ,-30.191226,-51.09053
4376,Passo Da Taquara 100 ,-30.190499,-51.091763
4372,Passo Da Taquara  Canteiro Central,-30.189309,-51.093719
3365,Alberto Pasqualini 1295 Esq. Posto Ipiranga,-30.031546,-51.135221
3360,Alberto Pasqualini Df 1022 ,-30.031204,-51.136404
3359,Alberto Pasqualini 875 ,-30.030714,-51.138082
3362,Alberto Pasqualini 874 ,-30.030603,-51.1382
3348,Alberto Pasqualini 725 ,-30.030258,-51.139662
3349,Alberto Pasqualini 692 ,-30.030127,-51.139849
3346,Alberto Pasqualini 515 ,-30.030003,-51.142143
3347,Alberto Pasqualini 572 ,-30.029926,-51.141361
4573,B Vila Sao Carlos Df 206 ,-30.111731,-51.111768
3323,Alberto Pasqualini 355 ,-30.03001,-51.143833
4574,B Vila Sao Carlos 162 ,-30.111863,-51.11147
6395,Alberto Pasqualini Al 267 ,-30.030019,-51.144998
2196,Voluntarios Da Patria Df 1905 ,-30.017724,-51.21341
4469,Joao Antonio Silveira Al 5070 ,-30.145345,-51.112937
6035,Diario De Noticias 1555 ,-30.097056,-51.248866
5786,Diario De Noticias Df Icg Df Iate Clube Guaiba,-30.094136,-51.249737
2195,Voluntarios Da Patria Df 1733 ,-30.018719,-51.213829
6233,Diario De Noticias Df 700 ,-30.090388,-51.248785
832,Diario De Noticias 700 ,-30.090305,-51.248679
1443,Jose De Alencar 310 ,-30.059633,-51.228524
1444,Jose De Alencar 546 ,-30.059983,-51.225958
1445,Jose De Alencar 515 ,-30.059952,-51.226729
1468,Jose De Alencar 705/707 ,-30.060325,-51.223983
1467,Jose De Alencar 702 ,-30.060185,-51.224473
1474,Jose De Alencar Df 1041 ,-30.060649,-51.221039
1482,Jose De Alencar 1330 ,-30.060548,-51.21897
1362,Silveiro Al 1353 ,-30.072127,-51.231199
1368,Silveiro 718 ,-30.066116,-51.23004
6337,Silveiro 589 ,-30.065207,-51.229706
1430,Silveiro 522 ,-30.064226,-51.229191
1432,Silveiro 359 ,-30.062857,-51.228684
6394,Silveiro 60 ,-30.060256,-51.227471
1442,Silveiro 99 ,-30.060549,-51.22769
6282,Dona Sofia 188 ,-30.067626,-51.228265
1363,Januario Pereira Da Costa  Rbs,-30.070891,-51.230909
1605,Erico Verissimo Df 307 Teatro Renascença - Salão Álvaro Moreira,-30.047472,-51.21826
1602,Erico Verissimo Ef Ginásio Tesourinha,-30.045184,-51.219312
1603,Erico Verissimo Df Ginásio Tesourinha,-30.045142,-51.219245
5575,Erico Verissimo 100 ,-30.04549,-51.218969
1611,Erico Verissimo Ef Pç. Pça. Garibaldi,-30.044094,-51.22042
1610,Erico Verissimo Df Pç. Pça. Garibaldi,-30.044365,-51.220202
1604,Erico Verissimo 307 Teatro Renascença - Salão Álvaro Moreira,-30.047416,-51.218354
3946,Realengo Al 36 ,-29.997949,-51.158814
3945,Realengo 45 ,-29.998008,-51.158708
6376,Marechal Mesquita Al 222 ,-30.079255,-51.20324
1733,Marechal Mesquita 360 Condominios,-30.080312,-51.204183
3917,Graca 255 ,-30.001697,-51.157697
2963,Anita Garibaldi 2350 ,-30.021703,-51.17269
2964,Anita Garibaldi 2381 ,-30.021618,-51.172273
6391,Diario De Noticias Df Bss Df Setor D Est. Bss,-30.087412,-51.248024
816,Afonso Arinos 257 ,-30.100191,-51.238295
813,Afonso Arinos Df 32 ,-30.100136,-51.240352
3217,Bom Jesus 700 ,-30.044083,-51.149544
897,Amizade 95 ,-30.112852,-51.230421
6390,Bom Jesus 651 ,-30.043642,-51.150511
3031,Bom Jesus Df 520 Escola,-30.043555,-51.15192
3029,Bom Jesus Df 429 Posto De Saude Bom Jesus,-30.04342,-51.153011
3032,Bom Jesus 520 Igreja Metodista De Vila Jardim,-30.043491,-51.151793
3026,Bom Jesus 167 ,-30.043329,-51.15495
3027,Bom Jesus Df 145 ,-30.043251,-51.155031
3022,Patagonia 325 Mecanica Geral,-30.044095,-51.158052
3021,Patagonia 302 ,-30.044037,-51.158292
3003,Patagonia Al 119 Mercado Bom Preco,-30.043898,-51.15989
3004,Patagonia 110 Mercado Bom Preco,-30.043813,-51.160021
3001,Patagonia Df 24 ,-30.043879,-51.161046
3002,Patagonia 24 Estacionamento,-30.043807,-51.161042
2999,Dr Sinval Saldanha 479 ,-30.044128,-51.161268
3025,Sao Vicente De Paula 150 ,-30.044473,-51.155941
3024,Sao Vicente De Paula 111 ,-30.04455,-51.156221
3226,Dr Murtinho Al 1210 ,-30.042457,-51.148545
3227,Dr Murtinho Df 1240 ,-30.042537,-51.148459
3288,Ibanez Andre Pitthan Souza 430 ,-30.036999,-51.142202
2673,Ten Alpoim 757 ,-30.067406,-51.174505
2644,Ten Alpoim 590 Mat De Const Sao Joao,-30.067436,-51.176263
2632,Ten Alpoim 179 ,-30.065795,-51.180652
2693,Ten Alpoim 79 ,-30.06534,-51.181707
4523,Joao Antonio Silveira 7587 ,-30.136138,-51.097181
5854,Joao Antonio Silveira 7455 ,-30.135038,-51.095798
4915,Wilson Sant'anna Vieira Al 8 ,-30.011151,-51.093354
6208,Joao Antonio Silveira Al 7626 ,-30.134996,-51.095868
2641,Ten Alpoim 372 ,-30.066598,-51.17864
2643,Ten Alpoim 589 ,-30.067508,-51.176269
3678,Amynthas Jacques De Moraes 310 ,-29.988018,-51.192896
3679,Amynthas Jacques De Moraes 255/271 ,-29.987738,-51.192549
6389,Amynthas Jacques De Moraes 50 ,-29.989035,-51.190355
3694,Amynthas Jacques De Moraes 160 ,-29.988484,-51.191673
2633,Outeiro 140 ,-30.065864,-51.179722
4471,Joao Antonio Silveira Df 5500 ,-30.145959,-51.110418
3590,Benjamin Constant 1667 ,-30.015739,-51.196474
5297,Benjamin Constant 1706 Agência De Correios,-30.016329,-51.196744
3595,Benjamin Constant 1407 ,-30.01376,-51.195141
3594,Benjamin Constant 1552 ,-30.014855,-51.195831
3598,Benjamin Constant 1151 ,-30.011949,-51.193885
3597,Benjamin Constant 1340 ,-30.013346,-51.194735
3600,Benjamin Constant 932 ,-30.010176,-51.192831
3601,Benjamin Constant 929 ,-30.010002,-51.192829
3599,Benjamin Constant 1118 ,-30.011618,-51.193606
3602,Benjamin Constant 777 ,-30.008792,-51.192326
3603,Benjamin Constant 734 ,-30.008563,-51.192164
1434,Padre Cacique 120 ,-30.060716,-51.230588
1321,Padre Cacique Df 3116 ,-30.081448,-51.245176
6278,Jose Aloisio Filho 965 ,-29.979045,-51.18379
3741,Jose Aloisio Filho 889 ,-29.980687,-51.18481
6108,Jose Aloisio Filho 545 ,-29.98344,-51.186956
3703,Jose Aloisio Filho Al 311 ,-29.985753,-51.189076
3739,Jose Aloisio Filho 695 ,-29.982039,-51.185676
6205,Jose Aloisio Filho 1185 ,-29.977751,-51.182981
3696,Jose Aloisio Filho  ,-29.987793,-51.190948
3558,Cairu 186 ,-30.002923,-51.205221
5343,Cairu 882/Df 865 ,-30.004979,-51.198484
3621,Cairu 1420 ,-30.006707,-51.192834
3620,Cairu 1168 ,-30.00586,-51.195566
6379,Dona Teodora Sn Esq. Luis Felipe Zamprogna,-29.995008,-51.190522
5889,Dona Teodora 1299 ,-29.994183,-51.191824
5890,Dona Teodora 1250 ,-29.993973,-51.191992
3418,Dr Jose Carlos Caccia Kaiser Df 35 Praca,-30.042586,-51.123023
2207,Vinte Quatro De Outubro Df 33/112 Esq. Jardim Cristofel,-30.028234,-51.207148
2312,Vinte Quatro De Outubro 850 ,-30.02388,-51.199987
2316,Vinte Quatro De Outubro Df 1219/1208 Salão Madona,-30.022855,-51.196431
4441,Otaviano Pinto Df635 ,-30.220527,-51.050786
4443,Otaviano Pinto 200 ,-30.217433,-51.050305
4442,Otaviano Pinto 515 ,-30.217345,-51.05038
4440,Otaviano Pinto Df 110 ,-30.224502,-51.0514
4439,Otaviano Pinto 110 ,-30.224476,-51.051488
4444,Otaviano Pinto Df 26 ,-30.214392,-51.050405
3417,Dr Alberto Vianna Rosa 367 ,-30.042591,-51.123966
3422,Dr Alberto Vianna Rosa 35 ,-30.039587,-51.124188
2202,Cristovao Colombo 1028 ,-30.022406,-51.208962
2356,Cristovao Colombo 3084 ,-30.017529,-51.18939
2357,Cristovao Colombo 3215 ,-30.017502,-51.187999
2355,Cristovao Colombo 2948/Df 2967 ,-30.017595,-51.190698
1662,Cristovao Colombo 10 ,-30.028389,-51.217161
2997,Pascoa 268 ,-30.045578,-51.162388
2998,Pascoa 215 ,-30.045129,-51.162432
6378,Canto 156 ,-30.047097,-51.163139
2996,Canto 203 ,-30.047137,-51.162989
6377,Canto 41 ,-30.04677,-51.164588
1732,Marechal Mesquita 500 Condominios,-30.081471,-51.205242
943,Otto Niemeyer 3438 ,-30.100963,-51.228005
947,Otto Niemeyer 3625 ,-30.100637,-51.225881
4034,Joao Xxiii 500 ,-30.006693,-51.143343
934,Otto Niemeyer 3285 ,-30.101521,-51.229425
4023,Joao Xxiii 158 ,-30.007253,-51.147071
4027,Joao Xxiii 334 ,-30.006948,-51.14502
4030,Joao Xxiii 395 ,-30.006952,-51.14456
6375,Joao Xxiii 113 ,-30.007398,-51.147571
1669,Octavio De Souza Al 270 ,-30.081265,-51.216011
1012,Octavio De Souza 1405 ,-30.08745,-51.225469
1025,Octavio De Souza 1293 ,-30.087111,-51.224248
1791,Azenha 1099 ,-30.053394,-51.213961
1232,Sebastiao Wolf 78 ,-30.088567,-51.214938
6374,Conselheiro Xavier Da Costa Df 3465 ,-30.133637,-51.224272
3399,Joao Da Silva Bueno 290 ,-30.038229,-51.130152
1237,Sebastiao Wolf 250 ,-30.08988,-51.214248
3948,Diamantina  Esq Rua Diamantina,-29.997255,-51.157325
2947,Cristovao Colombo 4266 ,-30.018657,-51.177784
5551,Cristovao Colombo Df Praça ,-30.017305,-51.179852
2367,Cristovao Colombo 3452 ,-30.01729,-51.185957
2368,Cristovao Colombo 3437 ,-30.017345,-51.185879
6249,Cristovao Colombo 3095 ,-30.017599,-51.189354
2354,Cristovao Colombo 2999 ,-30.017671,-51.190821
2327,Cristovao Colombo Df 2690 Hospital Militar,-30.017757,-51.1937
2328,Cristovao Colombo 2690 ,-30.017683,-51.193626
2321,Cristovao Colombo 2351 ,-30.017868,-51.196695
2319,Cristovao Colombo 2250 ,-30.017887,-51.198271
5419,Cristovao Colombo 2009 ,-30.018066,-51.200351
2219,Cristovao Colombo 1493 ,-30.018797,-51.205693
2218,Cristovao Colombo 1271 Zaffari,-30.020595,-51.207245
2203,Cristovao Colombo 1013 ,-30.022282,-51.208736
2217,Cristovao Colombo 1212 ,-30.020861,-51.207575
2181,Cristovao Colombo Df 508 Shopping Total,-30.025677,-51.212777
2180,Cristovao Colombo 508 Shopping Total,-30.025625,-51.212839
5120,Cristovao Colombo 374 ,-30.026501,-51.214174
2176,Cristovao Colombo Df 288 ,-30.026833,-51.214543
2458,Alpes 2500 ,-30.096903,-51.179419
1011,Octavio De Souza 1486 ,-30.087744,-51.226088
5193,Octavio De Souza 1501 ,-30.087818,-51.226645
1027,Octavio De Souza 1136 ,-30.086198,-51.222887
1033,Octavio De Souza Df 965 ,-30.085267,-51.221513
1042,Octavio De Souza 822 ,-30.084458,-51.220313
1043,Octavio De Souza 684 ,-30.083601,-51.219102
1044,Octavio De Souza 621 ,-30.083319,-51.218869
1045,Octavio De Souza 453 ,-30.082159,-51.21739
1046,Octavio De Souza 414 ,-30.082113,-51.217224
1670,Octavio De Souza 343 ,-30.081122,-51.215936
4855,Affonso Paulo Feijo 63 ,-29.991483,-51.113348
4854,Affonso Paulo Feijo 40 ,-29.991854,-51.113419
4857,Affonso Paulo Feijo 270 ,-29.989851,-51.113482
4856,Affonso Paulo Feijo 231 ,-29.990142,-51.113391
4859,Affonso Paulo Feijo Al 460 ,-29.988172,-51.113534
4858,Affonso Paulo Feijo 431 ,-29.988319,-51.113448
4863,Affonso Paulo Feijo 651 ,-29.986243,-51.113514
4862,Affonso Paulo Feijo 620 ,-29.986595,-51.113579
5983,Maias 454 ,-29.989833,-51.095848
3240,Jarbas Siqueira Pereira 120 ,-30.043118,-51.146404
3214,Sargento Manoel Raymundo Soares 753 ,-30.048999,-51.147901
3216,Sargento Manoel Raymundo Soares Df 341 Praca,-30.045304,-51.147936
6370,Sargento Manoel Raymundo Soares Nn 381 ,-30.045491,-51.14803
3215,Sargento Manoel Raymundo Soares 621 ,-30.04743,-51.147967
3223,Sargento Manoel Raymundo Soares 221 ,-30.043946,-51.147863
3224,Jose Madrid Df 160 ,-30.044438,-51.147318
3225,Sargento Manoel Raymundo Soares 210 ,-30.043815,-51.147767
5978,Sargento Manoel Arruda 364 Creche Moranguinho,-30.046874,-51.146404
3231,Sargento Manoel Arruda 466 ,-30.047637,-51.146359
3230,Sargento Manoel Arruda 568 Fundos Capela Nossa Senhora Aparecida,-30.048438,-51.146286
3181,Sargento Manoel Arruda 674 ,-30.049552,-51.146813
796,Dr Pereira Neto 1711 ,-30.106536,-51.235585
3646,Sertorio 1777 Excelsior,-30.002584,-51.18729
1836,Paulino Chaves Df 291 Lat Igreja Sto Antonio,-30.05842,-51.201128
1820,Paulino Chaves 32 ,-30.057856,-51.204404
2379,Costa Gama 1530 ,-30.133816,-51.175585
2378,Costa Gama Df 1530 ,-30.133902,-51.17565
6331,Silvio Silveira Soares 2724 ,-30.104862,-51.232859
1279,Alpes Df 37 ,-30.084577,-51.199095
2941,Anita Garibaldi 1921 ,-30.023308,-51.17674
2940,Anita Garibaldi 1924 ,-30.023387,-51.177155
2939,Anita Garibaldi 1657 ,-30.024256,-51.179241
2332,Anita Garibaldi 473 ,-30.02702,-51.191237
3220,Ernestina Amaro Torelly 110 ,-30.043502,-51.149382
3222,Ernestina Amaro Torelly 10 ,-30.042519,-51.149288
837,Cel Claudino 513 ,-30.098075,-51.242753
833,Cel Claudino 408 Ge Rafael P. Bandeira,-30.097001,-51.243018
835,Cel Claudino 289 ,-30.095514,-51.243597
3000,Cel Antenor Amorim 121 ,-30.044818,-51.161059
3219,Ernestina Amaro Torelly 230 ,-30.044388,-51.149466
836,Cel Claudino 220 Ee Rafael Pinto Bandeira,-30.095354,-51.243563
2238,Cel Lucas De Oliveira 2746 ,-30.047052,-51.195891
4848,Senhor Do Bom Fim 923 ,-29.98599,-51.116213
4849,Senhor Do Bom Fim Df 923 ,-29.985867,-51.116149
4847,Senhor Do Bom Fim  ,-29.986421,-51.117194
4266,Senhor Do Bom Fim Df 720 ,-29.986894,-51.118164
4265,Senhor Do Bom Fim 672 ,-29.98701,-51.118586
1945,Maria Luiza Peres 409 ,-30.074567,-51.183642
1878,Padre Teschauer 218 ,-30.079395,-51.196123
1875,Padre Teschauer Df 65 ,-30.078941,-51.197562
1323,Pinheiro Borda 482 ,-30.079151,-51.243993
142,Juca Batista Al 4185 ,-30.158273,-51.19421
2950,Marechal Jose Inacio Da Silva 880 ,-30.016582,-51.178252
3771,Marechal Jose Inacio Da Silva 370 ,-30.012073,-51.178601
3759,Marechal Jose Inacio Da Silva Df Campo De Futebol,-30.016294,-51.178358
3411,Dr Luciano Raul Panatieri 68 ,-30.043813,-51.124277
2973,Anita Garibaldi 2451 ,-30.021189,-51.170899
2974,Anita Garibaldi 2530 ,-30.021122,-51.170958
6359,Anita Garibaldi 1515 ,-30.024805,-51.180664
2335,Anita Garibaldi 699 ,-30.026781,-51.188728
2309,Anita Garibaldi 233 ,-30.027229,-51.193471
3074,Acelio Daudt 199 ,-30.020452,-51.167192
3073,Acelio Daudt Al 206 ,-30.020352,-51.167119
4450,Armando Inacio Da Silveira 2183 ,-30.214375,-51.038577
4463,Armando Inacio Da Silveira 3200 ,-30.205942,-51.022929
4464,Armando Inacio Da Silveira 3260 ,-30.205459,-51.022423
4461,Armando Inacio Da Silveira 5363 ,-30.206581,-51.024314
4457,Armando Inacio Da Silveira Df 4675 ,-30.210341,-51029
4454,Armando Inacio Da Silveira 2743 ,-30.211582,-51.033375
4455,Armando Inacio Da Silveira 2761 ,-30.211704,-51.032261
4352,Armando Inacio Da Silveira Df Pec. Ibitori Df Pecuária Ibitori,-30.228548,-51.055343
948,Otto Niemeyer 3650 ,-30.100577,-51.22553
4391,Luiz Correa Da Silva 1535 ,-30.21169,-51.063636
4350,Luiz Correa Da Silva 220 ,-30.223464,-51.073435
4342,Luiz Correa Da Silva 79 ,-30.227459,-51.076272
4335,Luiz Correa Da Silva  ,-30.230682,-51.078375
6054,Luiz Correa Da Silva 64 ,-30.229028,-51.077354
4334,Luiz Correa Da Silva  Df R. Marino Barcelos,-30.235039,-51.079822
2855,Protasio Alves 3136 Banco Santander,-30.041871,-51.178674
4333,Luiz Correa Da Silva Df 218 ,-30.237652,-51.080913
3542,Pernambuco 2498 ,-30.014799,-51.202261
4156,Sertorio 9500 ,-30.003885,-51.127495
2431,Rincao 920 ,-30.11939,-51.157879
2428,Rincao Df 621 ,-30.117422,-51.160332
2426,Rincao 463 ,-30.116669,-51.161625
2425,Rincao Df 463 ,-30.116633,-51.161885
2422,Rincao 233 ,-30.115022,-51.163869
2423,Rincao 238 ,-30.114708,-51.164148
2478,Rincao 80 ,-30.114198,-51.165514
4507,Joao De Oliveira Remiao 5512 ,-30.116282,-51.108652
2477,Rincao 71 ,-30.114138,-51.165928
4117,Francisco Pinto Da Fontoura Df 283 ,-29.995463,-51.13467
4197,Francisco Pinto Da Fontoura 341 Posto De Saude,-29.99474,-51.134169
2360,Pedro Chaves Barcelos Df 275 Clinica Dalla Bona,-30.024254,-51.185502
2359,Pedro Chaves Barcelos Df 19 ,-30.022109,-51.185687
3591,Sao Pedro 1038 Brick,-30.011544,-51.199019
3799,Plinio Brasil Milano Df 2402 Dom Vito,-30.012778,-51.171618
3518,Voluntarios Da Patria 2083 ,-30.01553,-51.212407
3612,Sertorio 765 ,-30.000212,-51.198035
4082,Sertorio 5469 ,-29.997957,-51.15062
3573,Presidente Franklin Roosevelt Df 148 ,-30.001214,-51.200352
3572,Presidente Franklin Roosevelt 244 ,-30.002075,-51.200605
3571,Presidente Franklin Roosevelt Df 402 ,-30.003366,-51.201213
3570,Presidente Franklin Roosevelt 442 ,-30.003444,-51.201156
3560,Presidente Franklin Roosevelt 855 ,-30.007209,-51.202689
3559,Presidente Franklin Roosevelt 948 ,-30.008051,-51.202927
3548,Presidente Franklin Roosevelt 1105 ,-30.00966,-51.203625
6355,Presidente Franklin Roosevelt 1444 ,-30.012407,-51.204561
3547,Presidente Franklin Roosevelt 1240/1242 Estética Fernando,-30.010479,-51.203847
